,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
9410,35.0,1,1,5,0,2,2,1,6,0,65.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9411,44.0,0,0,6,1,2,2,0,1,2,394.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9412,36.0,9,0,5,0,0,0,0,6,2,31.0,1,999,0,1,-1.8,92.893,-46.2,1.327,5099.1,0
9413,46.0,1,1,3,1,0,0,1,4,0,116.0,3,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
9414,44.0,0,1,6,0,2,0,0,3,2,947.0,6,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9415,83.0,5,0,0,0,0,0,0,7,3,242.0,1,3,3,2,-3.4,92.649,-30.1,0.716,5017.5,1
9416,47.0,0,1,6,1,0,0,1,6,3,202.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9417,34.0,9,2,5,0,2,0,1,3,3,157.0,1,999,0,1,1.4,93.918,-42.7,4.955,5228.1,0
9418,32.0,1,1,2,0,0,0,1,6,3,1224.0,8,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9419,26.0,1,1,3,0,0,0,0,3,4,142.0,3,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9420,31.0,0,1,6,0,0,0,1,3,4,238.0,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9421,59.0,1,1,2,0,2,0,0,7,2,370.0,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
9422,44.0,0,2,6,0,2,0,0,3,4,153.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9423,31.0,7,1,3,1,0,0,1,6,1,211.0,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,0
9424,42.0,0,1,6,0,2,0,0,1,0,231.0,1,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
9425,46.0,1,1,1,1,2,0,0,1,3,398.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9426,53.0,5,1,3,0,2,0,0,7,0,711.0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9427,44.0,1,1,0,0,0,2,0,1,1,734.0,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9428,34.0,0,0,6,0,0,0,1,6,3,382.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9429,30.0,0,2,3,0,2,0,0,3,4,730.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9430,43.0,9,1,5,0,2,0,0,7,1,294.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
9431,35.0,2,2,6,0,0,0,0,3,2,196.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9432,38.0,1,1,1,0,0,0,0,6,2,35.0,1,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
9433,30.0,7,1,3,0,2,0,1,6,0,265.0,3,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
9434,51.0,9,1,5,0,2,0,0,1,2,291.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
9435,33.0,7,2,3,0,2,0,0,6,2,201.0,1,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
9436,31.0,4,1,6,0,0,0,0,1,0,58.0,3,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9437,55.0,0,1,3,0,2,2,1,6,4,692.0,1,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
9438,49.0,0,1,6,0,2,2,0,0,3,218.0,2,999,3,0,-1.8,93.749,-34.6,0.644,5008.7,1
9439,27.0,8,2,3,0,0,2,0,7,3,326.0,1,999,0,1,-1.1,94.767,-50.8,1.049,4963.6,0
9440,34.0,0,2,6,0,0,0,0,7,1,110.0,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
9441,39.0,7,1,3,0,0,0,1,6,3,919.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9442,55.0,2,0,6,0,0,0,1,3,3,345.0,16,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
9443,40.0,9,1,5,0,0,0,0,3,0,234.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9444,39.0,0,2,6,0,2,0,0,6,0,273.0,4,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
9445,45.0,9,1,5,0,0,2,0,1,0,46.0,5,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9446,31.0,0,2,6,0,0,2,0,4,3,210.0,1,999,0,1,-2.9,92.963,-40.8,1.262,5076.2,0
9447,46.0,1,1,1,0,2,0,0,6,1,1091.0,3,999,0,1,-1.8,92.893,-46.2,1.354,5099.1,1
9448,40.0,0,1,3,0,0,0,1,4,0,590.0,4,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
9449,37.0,9,1,3,0,0,0,0,1,3,190.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9450,54.0,1,0,0,1,0,2,1,4,4,138.0,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
9451,33.0,0,1,6,0,2,0,0,7,3,52.0,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
9452,34.0,1,2,2,0,0,0,1,6,1,84.0,3,999,0,1,1.1,93.994,-36.4,4.858,5191.0,0
9453,37.0,1,1,1,1,0,0,0,3,4,77.0,1,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9454,48.0,1,1,5,0,2,0,0,1,3,996.0,2,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
9455,58.0,5,1,3,0,2,0,0,7,2,125.0,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
9456,31.0,1,1,2,0,2,0,0,7,4,167.0,3,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
9457,49.0,9,1,5,1,0,0,0,3,0,394.0,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9458,37.0,0,1,5,0,2,0,0,0,2,1087.0,2,999,1,0,-1.8,93.075,-47.1,1.41,5099.1,0
9459,60.0,9,1,0,0,2,0,0,8,2,133.0,6,999,2,0,-3.4,92.431,-26.9,0.722,5017.5,0
9460,38.0,9,2,6,0,2,0,0,3,2,98.0,1,999,0,1,-2.9,92.469,-33.6,1.072,5076.2,0
9461,42.0,0,0,6,0,2,0,0,0,0,237.0,2,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
9462,56.0,3,0,0,0,0,0,0,7,2,80.0,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
9463,25.0,4,1,6,0,0,0,0,6,2,506.0,2,999,0,1,-1.8,92.893,-46.2,1.266,5099.1,0
9464,35.0,9,1,6,0,0,0,0,3,0,642.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
9465,29.0,0,2,3,0,2,0,0,1,2,788.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,1
9466,36.0,4,1,6,0,0,0,0,0,1,98.0,1,999,0,1,-1.8,93.075,-47.1,1.392,5099.1,0
9467,40.0,4,1,3,0,2,0,0,1,4,286.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9468,37.0,0,1,6,1,2,0,0,1,1,86.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9469,38.0,9,1,1,1,0,0,1,6,0,785.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,1
9470,54.0,1,1,0,1,2,0,0,1,2,169.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9471,48.0,2,1,6,0,0,0,1,6,4,226.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9472,55.0,5,1,2,1,0,0,0,3,2,149.0,5,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
9473,32.0,9,1,5,0,2,0,0,1,3,185.0,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9474,36.0,0,2,6,0,0,0,0,3,2,48.0,3,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
9475,31.0,0,1,6,0,0,0,0,1,3,219.0,3,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
9476,26.0,0,2,6,0,2,0,0,3,4,153.0,1,999,0,1,-2.9,92.469,-33.6,1.029,5076.2,1
9477,44.0,4,2,3,0,0,0,0,6,1,184.0,1,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
9478,41.0,7,1,3,0,2,0,0,3,1,56.0,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9479,40.0,6,1,0,1,2,0,1,6,0,82.0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
9480,21.0,1,2,0,0,0,0,1,4,0,153.0,1,999,0,1,-2.9,92.963,-40.8,1.268,5076.2,0
9481,44.0,9,1,6,0,0,0,0,6,0,113.0,1,999,1,0,-1.8,93.876,-40.0,0.682,5008.7,0
9482,44.0,0,2,3,0,0,0,1,6,4,84.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9483,57.0,5,1,0,0,0,0,0,1,4,50.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9484,19.0,8,2,2,0,0,0,0,1,1,96.0,1,3,1,2,-2.9,92.201,-31.4,0.884,5076.2,0
9485,23.0,0,2,6,0,2,0,0,0,4,219.0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
9486,39.0,1,1,7,1,0,0,1,3,4,218.0,2,999,0,1,1.4,93.918,-42.7,4.956,5228.1,0
9487,53.0,1,1,7,0,0,0,0,1,1,115.0,1,999,0,1,1.4,93.444,-36.1,4.97,5228.1,0
9488,33.0,1,2,2,1,0,0,0,6,1,130.0,3,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
9489,32.0,0,1,6,0,0,0,0,6,0,209.0,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
9490,29.0,9,2,3,0,2,2,0,7,0,206.0,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9491,43.0,0,1,6,1,2,0,0,3,4,290.0,13,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9492,47.0,9,1,5,1,2,0,0,0,0,260.0,1,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
9493,43.0,0,0,3,0,2,0,1,6,1,150.0,8,999,0,1,-1.8,92.893,-46.2,1.244,5099.1,0
9494,34.0,1,1,2,0,0,0,0,6,3,129.0,2,999,0,1,-1.8,92.893,-46.2,1.344,5099.1,0
9495,57.0,7,1,3,1,2,0,1,6,2,180.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
9496,48.0,4,1,6,0,0,0,1,4,0,29.0,3,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
9497,32.0,2,2,5,0,2,0,1,1,0,47.0,1,999,0,1,-1.7,94.027,-38.3,0.905,4991.6,0
9498,44.0,9,1,5,0,0,2,0,1,4,85.0,2,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9499,51.0,0,1,5,0,2,0,1,6,0,78.0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
9500,37.0,9,2,5,1,1,1,1,4,1,51.0,4,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
9501,39.0,0,1,3,0,0,0,1,6,0,216.0,1,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
9502,37.0,1,0,5,0,2,0,0,7,2,340.0,1,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
9503,38.0,1,1,0,1,2,0,1,6,0,72.0,5,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9504,47.0,11,1,7,1,2,0,1,4,0,141.0,1,999,0,1,1.4,94.465,-41.8,4.959,5228.1,0
9505,58.0,5,0,3,0,2,0,0,0,1,75.0,2,999,0,1,-1.8,93.075,-47.1,1.466,5099.1,0
9506,39.0,0,1,6,0,0,0,0,3,0,743.0,13,999,0,1,1.4,93.918,-42.7,4.962,5228.1,1
9507,42.0,2,2,6,0,0,0,0,3,1,49.0,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9508,31.0,7,2,3,0,2,0,0,7,2,67.0,2,999,0,1,-0.1,93.2,-42.0,4.076,5195.8,0
9509,38.0,0,2,3,0,0,2,1,3,3,91.0,2,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
9510,32.0,7,1,2,0,0,0,1,4,3,138.0,3,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
9511,35.0,9,2,5,0,2,0,0,3,3,360.0,1,11,2,2,-1.7,94.215,-40.3,0.835,4991.6,1
9512,39.0,1,1,1,1,2,0,0,3,3,59.0,5,999,0,1,1.4,93.918,-42.7,4.961,5228.1,0
9513,30.0,0,2,3,0,1,1,0,7,3,229.0,2,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
9514,32.0,0,1,1,0,2,0,0,6,1,262.0,2,999,1,0,-1.8,92.893,-46.2,1.299,5099.1,0
9515,37.0,3,2,2,1,2,2,1,6,0,136.0,3,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
9516,43.0,0,1,5,0,2,0,1,4,2,193.0,2,999,0,1,1.4,94.465,-41.8,4.866,5228.1,0
9517,41.0,0,1,6,0,2,0,0,1,4,206.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9518,47.0,6,1,5,0,2,0,1,4,1,338.0,2,999,0,1,1.4,94.465,-41.8,4.865,5228.1,0
9519,57.0,0,0,2,0,0,0,1,6,3,306.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9520,49.0,1,1,2,1,2,0,0,5,1,277.0,4,999,1,0,-1.8,93.369,-34.8,0.652,5008.7,1
9521,56.0,0,0,7,0,0,0,0,2,4,205.0,1,999,0,1,-3.0,92.713,-33.0,0.715,5023.5,0
9522,38.0,0,0,2,0,2,0,0,0,1,39.0,4,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
9523,50.0,6,1,6,0,0,0,1,7,1,238.0,1,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
9524,37.0,1,1,0,1,2,0,0,3,0,97.0,3,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
9525,48.0,4,1,6,0,2,0,0,3,1,768.0,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9526,35.0,9,1,1,0,0,0,1,6,4,104.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9527,43.0,0,1,6,0,2,0,1,6,2,493.0,2,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
9528,43.0,9,1,2,1,2,0,1,4,2,487.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
9529,34.0,0,0,6,0,0,2,0,0,1,473.0,1,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
9530,37.0,1,1,2,0,2,0,0,0,1,186.0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
9531,30.0,0,2,6,0,0,2,0,0,3,505.0,1,999,0,1,-1.8,93.075,-47.1,1.423,5099.1,1
9532,42.0,7,1,3,0,0,0,0,6,4,185.0,4,999,0,1,-1.8,92.893,-46.2,1.281,5099.1,0
9533,44.0,0,1,3,0,2,0,0,3,4,97.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9534,35.0,8,2,6,1,0,0,1,6,1,218.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9535,44.0,0,1,2,1,0,0,0,1,4,19.0,17,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9536,24.0,10,2,3,0,0,2,0,6,1,375.0,2,999,0,1,-1.8,93.876,-40.0,0.697,5008.7,1
9537,39.0,0,1,3,1,0,2,0,3,2,134.0,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9538,26.0,0,2,6,0,2,0,0,3,1,200.0,2,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
9539,36.0,9,1,5,1,0,0,0,8,2,667.0,1,999,0,1,-3.4,92.431,-26.9,0.741,5017.5,1
9540,33.0,9,2,6,0,0,0,0,3,0,141.0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9541,29.0,10,2,6,0,0,0,1,6,2,297.0,1,999,0,1,1.1,93.994,-36.4,4.86,5191.0,0
9542,35.0,9,1,6,1,0,0,1,6,4,266.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9543,58.0,7,1,0,0,0,0,1,4,2,75.0,1,999,0,1,1.4,94.465,-41.8,4.958,5228.1,0
9544,54.0,1,1,0,0,0,0,0,1,2,314.0,3,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9545,49.0,7,1,3,1,2,0,0,1,0,889.0,2,999,0,1,1.4,93.444,-36.1,4.966,5228.1,0
9546,38.0,1,1,1,0,0,0,1,4,4,37.0,1,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
9547,26.0,7,2,3,0,0,2,0,3,2,126.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9548,31.0,0,1,3,0,2,2,1,6,0,286.0,1,999,0,1,1.1,93.994,-36.4,4.855,5191.0,0
9549,45.0,1,1,2,1,0,0,1,6,3,107.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9550,35.0,2,0,3,0,0,0,1,4,0,106.0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
9551,43.0,9,0,5,1,2,0,1,0,1,18.0,5,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0
9552,26.0,1,2,2,0,2,0,0,6,4,200.0,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
9553,30.0,9,1,5,0,2,2,0,3,1,184.0,2,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9554,33.0,9,1,6,0,0,0,1,3,4,19.0,8,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9555,38.0,0,0,6,0,2,0,1,8,1,293.0,3,999,0,1,-1.1,94.601,-49.5,1.032,4963.6,0
9556,41.0,9,0,6,0,2,0,0,1,0,252.0,1,999,1,0,-1.7,94.027,-38.3,0.905,4991.6,0
9557,29.0,9,2,5,0,0,0,0,7,3,449.0,2,1,1,2,-1.1,94.767,-50.8,1.046,4963.6,1
9558,30.0,0,2,3,0,2,0,0,6,2,29.0,8,999,1,0,-1.8,92.893,-46.2,1.266,5099.1,0
9559,35.0,1,1,2,0,2,0,1,4,3,79.0,1,999,0,1,1.4,94.465,-41.8,4.961,5228.1,0
9560,31.0,0,2,6,0,0,0,0,1,3,157.0,1,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
9561,53.0,0,2,6,1,2,0,1,6,4,122.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9562,59.0,5,0,7,0,0,0,0,3,4,413.0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9563,44.0,2,1,5,0,0,2,1,4,4,307.0,14,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
9564,35.0,9,1,5,0,0,2,0,3,2,207.0,2,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9565,39.0,1,1,1,0,2,0,0,3,1,167.0,1,999,0,1,1.4,93.918,-42.7,4.96,5228.1,0
9566,46.0,1,1,0,0,2,2,1,6,3,409.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9567,36.0,0,2,6,0,0,0,1,3,2,9.0,13,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
9568,57.0,1,1,0,1,0,2,0,1,4,203.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9569,56.0,1,1,0,1,0,0,0,3,1,55.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9570,31.0,1,1,0,1,0,0,0,3,4,99.0,2,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9571,33.0,7,2,3,0,2,0,1,6,0,466.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9572,76.0,5,0,0,0,0,0,0,9,3,221.0,1,999,0,1,-3.4,92.379,-29.8,0.788,5017.5,0
9573,49.0,1,1,2,1,0,2,0,6,1,290.0,1,999,0,1,-1.8,92.893,-46.2,1.299,5099.1,0
9574,27.0,7,2,3,0,0,0,0,3,1,68.0,3,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9575,61.0,5,1,0,0,2,0,0,7,4,234.0,1,999,0,1,-3.4,92.649,-30.1,0.716,5017.5,1
9576,35.0,9,1,5,0,1,1,0,3,2,12.0,12,999,0,1,1.4,93.918,-42.7,4.968,5228.1,0
9577,38.0,1,2,6,1,0,0,1,6,3,392.0,1,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9578,50.0,6,1,7,0,1,1,0,3,1,506.0,2,999,0,1,-2.9,92.469,-33.6,0.914,5076.2,0
9579,39.0,7,1,3,0,2,0,0,7,3,107.0,1,999,0,1,-0.1,93.2,-42.0,4.153,5195.8,0
9580,56.0,9,1,5,0,0,0,0,1,4,68.0,1,999,0,1,1.4,93.444,-36.1,4.964,5228.1,0
9581,55.0,2,0,6,0,0,0,0,7,0,110.0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9582,33.0,1,1,2,0,2,2,0,6,0,99.0,1,999,0,1,-1.8,92.893,-46.2,1.313,5099.1,0
9583,43.0,0,2,3,0,0,0,0,0,3,216.0,2,999,1,0,-1.8,93.075,-47.1,1.453,5099.1,0
9584,30.0,1,2,3,0,2,0,0,1,2,296.0,7,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
9585,31.0,2,2,2,0,0,0,1,6,3,185.0,6,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9586,29.0,9,2,3,0,0,0,1,4,4,112.0,3,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
9587,41.0,0,0,6,0,2,0,1,7,1,110.0,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
9588,29.0,7,0,3,0,0,0,1,4,0,103.0,2,999,0,1,1.4,94.465,-41.8,4.967,5228.1,0
9589,32.0,6,1,6,0,2,0,0,7,0,54.0,1,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9590,36.0,0,3,6,0,0,0,0,1,4,69.0,1,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9591,46.0,0,0,3,0,0,0,0,3,3,282.0,1,999,0,1,-2.9,92.469,-33.6,1.044,5076.2,0
9592,40.0,6,1,0,1,0,0,1,6,1,58.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9593,56.0,4,1,6,0,2,0,1,4,4,218.0,5,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,0
9594,48.0,9,1,6,0,2,0,0,1,3,189.0,2,999,0,1,1.4,93.444,-36.1,4.965,5228.1,0
9595,33.0,0,1,6,1,2,2,0,1,0,94.0,1,999,0,1,1.4,93.444,-36.1,4.963,5228.1,0
9596,36.0,0,0,3,0,0,0,0,7,4,424.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
9597,42.0,9,1,5,0,2,2,0,1,4,40.0,2,999,0,1,1.4,93.444,-36.1,4.967,5228.1,0
9598,33.0,0,0,6,0,2,0,0,7,1,76.0,2,999,0,1,-0.1,93.2,-42.0,4.191,5195.8,0
9599,33.0,1,1,3,0,0,0,1,6,3,328.0,1,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9600,36.0,3,0,0,1,0,0,0,3,0,300.0,1,999,0,1,1.4,93.918,-42.7,4.957,5228.1,0
9601,37.0,1,1,1,0,2,0,0,8,2,68.0,1,999,0,1,-3.4,92.431,-26.9,0.74,5017.5,0
9602,36.0,7,0,6,0,0,0,0,6,0,67.0,4,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
9603,30.0,7,2,3,1,2,0,0,6,0,55.0,2,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0
9604,32.0,0,2,3,0,0,0,0,6,0,1181.0,9,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
9605,40.0,0,1,6,0,0,0,1,4,4,248.0,29,999,0,1,1.4,94.465,-41.8,4.962,5228.1,0
9606,49.0,9,0,3,0,2,0,0,3,2,388.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9607,38.0,1,2,2,0,0,2,0,6,4,222.0,2,999,1,0,-1.8,92.893,-46.2,1.281,5099.1,0
9608,53.0,9,1,7,0,2,0,0,3,2,38.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9609,49.0,1,1,2,0,0,0,1,3,0,235.0,1,999,0,1,1.4,93.918,-42.7,4.959,5228.1,0
9610,52.0,1,0,0,0,2,0,0,3,4,292.0,8,999,0,1,1.4,93.918,-42.7,4.963,5228.1,0
9611,32.0,4,2,6,0,2,0,0,5,1,116.0,1,999,0,1,-1.8,92.843,-50.0,1.703,5099.1,1
9612,28.0,9,2,6,0,2,2,0,8,4,166.0,2,999,0,1,-3.4,92.431,-26.9,0.742,5017.5,0
9613,31.0,0,1,6,0,2,0,1,6,0,90.0,2,999,0,1,1.1,93.994,-36.4,4.859,5191.0,0
9614,41.0,0,0,3,0,2,0,0,7,0,199.0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9615,29.0,7,2,3,0,2,0,0,7,0,171.0,2,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9616,60.0,5,0,6,1,2,0,1,6,3,198.0,2,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9617,58.0,9,1,5,0,0,0,0,1,3,48.0,2,999,0,1,-2.9,92.201,-31.4,0.883,5076.2,0
9618,26.0,0,2,6,0,0,2,0,4,2,224.0,1,999,0,1,-2.9,92.963,-40.8,1.26,5076.2,1
9619,33.0,0,1,6,0,0,0,0,7,3,843.0,1,999,0,1,-1.1,94.767,-50.8,1.035,4963.6,1
9620,32.0,7,1,3,0,0,2,0,7,4,222.0,1,999,0,1,-0.1,93.2,-42.0,4.12,5195.8,0
9621,44.0,0,0,3,0,2,0,1,7,1,1628.0,2,6,1,2,-3.4,92.649,-30.1,0.719,5017.5,1
9622,24.0,9,2,2,0,2,0,0,6,0,109.0,11,999,0,1,-1.8,92.893,-46.2,1.25,5099.1,0
9623,52.0,6,2,6,1,2,2,1,6,0,140.0,2,999,0,1,1.1,93.994,-36.4,4.864,5191.0,0
9624,25.0,1,2,2,0,0,0,0,6,0,72.0,2,999,1,0,-1.8,92.893,-46.2,1.25,5099.1,0
9625,34.0,0,0,3,0,2,0,1,0,3,946.0,3,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,0
9626,51.0,2,1,0,0,0,0,1,6,3,446.0,2,999,0,1,1.1,93.994,-36.4,4.856,5191.0,0
9627,56.0,0,1,3,1,2,0,0,1,3,182.0,1,999,0,1,1.4,93.444,-36.1,4.968,5228.1,0
9628,48.0,2,1,6,0,0,0,0,0,2,27.0,1,999,2,0,-1.8,93.075,-47.1,1.365,5099.1,0
9629,37.0,2,1,5,0,0,0,0,7,0,18.0,7,999,0,1,-0.1,93.2,-42.0,4.021,5195.8,0
9630,27.0,0,2,6,0,2,0,0,0,0,156.0,2,999,0,1,-1.8,93.075,-47.1,1.405,5099.1,1
9631,36.0,7,1,3,0,2,0,1,6,0,260.0,3,999,0,1,1.1,93.994,-36.4,4.857,5191.0,0
9632,25.0,8,2,6,0,0,0,0,0,2,236.0,1,999,0,1,-1.8,93.075,-47.1,1.365,5099.1,0
9633,47.0,0,1,1,0,2,0,0,3,0,426.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
9634,29.0,9,1,3,1,0,0,0,3,2,321.0,1,999,0,1,1.4,93.918,-42.7,4.958,5228.1,0
9635,47.0,3,1,0,1,0,0,0,3,1,78.0,1,999,0,1,1.4,93.918,-42.7,4.962,5228.1,0
